SYSTEM,COUNTY,YEAR,LETDATE,MRKTCODE,EST,VENDOR,WIN,ZONE,OPT,CASES,POPUL,ESC,QUANTITY,QCODE,LFC,LFW,WW,WC,SKM,SIGNTURE,REVISED,COMMENTS,QLFC,QLFW,QWW,QWC,QSKM,NUMWIN,ADJPOP,SYSNUM,ADA,MEALS,DSTFLAG,MILES,MINUTES,FMOZONE,CALL,KEYS,COOLER,DEL,NUMSCHL,ESTQTY,IQFLG
LEWISVILLE,DENTON,88,6/6/1928,DFW,,PRESTON,,,,,19554,F,,,0.183,0.173,0.18,0.19,0.173,"MONTGOMERY, J (JOE)",*,,908346.093455861,251667.205371868,389812.34336049,350174.357811781,,1,,061-902,36200,1859216,2,35,39,1,F,N,Y,5,21,1900000,
LEWISVILLE,DENTON,88,6/6/1928,DFW,,SCHEPPS,,,,,19554,E,,,0.1775,0.1675,0.1775,0.1875,0.1675,"GORMAN, J (JACK F)",*,,908346.093455861,251667.205371868,389812.34336049,350174.357811781,,1,,061-902,36200,1859216,2,35,39,1,F,N,Y,5,21,1900000,
LEWISVILLE,DENTON,88,6/6/1928,DFW,,SCHEPPS,,,,,19554,F,,,0.1825,0.1725,0.1825,0.1925,0.1725,"GORMAN, J (JACK F)",*,,908346.093455861,251667.205371868,389812.34336049,350174.357811781,,1,,061-902,36200,1859216,2,35,39,1,F,N,Y,5,21,1900000,
LEWISVILLE,DENTON,88,6/6/1928,DFW,,VANDERVOORT,,,,,19554,E,,,0.168,0.158,0.168,0.178,0.155,"CANNON, B. (BOB)",*,,908346.093455861,251667.205371868,389812.34336049,350174.357811781,,1,,061-902,36200,1859216,2,35,39,1,F,N,Y,5,21,1900000,
LEWISVILLE,DENTON,88,6/6/1928,DFW,,VANDERVOORT,,,,,19554,F,,,0.174,0.164,0.174,0.184,0.161,"CANNON, B. (BOB)",*,,908346.093455861,251667.205371868,389812.34336049,350174.357811781,,1,,061-902,36200,1859216,2,35,39,1,F,N,Y,5,21,1900000,
LEWISVILLE,DENTON,89,6/14/1929,DFW,,CABELL,*,,,391,19554,F,2000000,YR,0.1665,0.1565,0.1665,,0.1565,"BOYLE, P (PAT)",*,,1172191.33395335,324768.41074398,503040.255302666,,,1,19554,061-902,41866,1893133,2,35,39,1,F,N,Y,5,24,2000000,*
LEWISVILLE,DENTON,89,6/14/1929,DFW,,BORDEN,,,,,19554,E,,,0.169,0.159,0.169,,0.159,"BENNETT, D. (DON)",*,,1172191.33395335,324768.41074398,503040.255302666,,,1,,061-902,41866,1893133,2,35,39,1,F,N,Y,5,24,2000000,
LEWISVILLE,DENTON,89,6/14/1929,DFW,,CABELL,,,,,19554,E,,,0.1635,0.1535,0.1635,,0.1535,"BOYLE, P (PAT)",*,,1172191.33395335,324768.41074398,503040.255302666,,,1,,061-902,41866,1893133,2,35,39,1,F,N,Y,5,24,2000000,
LEWISVILLE,DENTON,89,6/14/1929,DFW,,SCHEPPS,,,,,19554,E,,,0.175,0.165,0.175,,0.165,"GORMAN, J (JACK F)",*,,1172191.33395335,324768.41074398,503040.255302666,,,1,,061-902,41866,1893133,2,35,39,1,F,N,Y,5,24,2000000,
LEWISVILLE,DENTON,89,6/14/1929,DFW,,SCHEPPS,,,,,19554,F,,,0.1825,0.1725,0.1825,,0.1725,"GORMAN, J (JACK F)",*,,1172191.33395335,324768.41074398,503040.255302666,,,1,,061-902,41866,1893133,2,35,39,1,F,N,Y,5,24,2000000,
LEWISVILLE,DENTON,89,6/14/1929,DFW,,VANDERVOORT,,,,,19554,E,,,0.172,0.162,0.172,,0.162,"CANNON, B. (BOB)",*,,1172191.33395335,324768.41074398,503040.255302666,,,1,,061-902,41866,1893133,2,35,39,1,F,N,Y,5,24,2000000,
LEWISVILLE,DENTON,89,6/14/1929,DFW,,VANDERVOORT,,,,,19554,F,,,0.178,0.168,0.178,,0.168,"CANNON, B. (BOB)",*,,1172191.33395335,324768.41074398,503040.255302666,,,1,,061-902,41866,1893133,2,35,39,1,F,N,Y,5,24,2000000,
LEWISVILLE,DENTON,90,5/23/1930,DFW,,OAK FARMS,*,,,391,19554,F,2000000,YR,0.1835,0.181,0.183,,0.1805,"KEELY, J (JOHN S)",*,,1172191.33395335,324768.41074398,503040.255302666,,,1,19554,061-902,,1829444,2,35,39,1,F,N,Y,5,26,2000000,*
LEWISVILLE,DENTON,90,5/23/1930,DFW,,BORDEN,,,,,19554,E,,,0.17,0.1607,0.1745,,0.1713,"BENNETT, D. (DON)",*,,1172191.33395335,324768.41074398,503040.255302666,,,1,,061-902,,1829444,2,35,39,1,F,N,Y,5,26,2000000,
LEWISVILLE,DENTON,90,5/23/1930,DFW,,OAK FARMS,,,,,19554,E,,,0.1725,0.171,0.171,,0.1705,"KEELY, J (JOHN S)",*,,1172191.33395335,324768.41074398,503040.255302666,,,1,,061-902,,1829444,2,35,39,1,F,N,Y,5,26,2000000,
LEWISVILLE,DENTON,90,5/23/1930,DFW,,SCHEPPS,,,,,19554,E,,,0.192,0.19,0.192,,0.188,"DAVIS, K",*,,1172191.33395335,324768.41074398,503040.255302666,,,1,,061-902,,1829444,2,35,39,1,F,N,Y,5,26,2000000,
LEWISVILLE,DENTON,90,5/23/1930,DFW,,VANDERVOORT,,,,,19554,E,,,0.192,0.182,0.187,,0.182,"POUGH, R",*,,1172191.33395335,324768.41074398,503040.255302666,,,1,,061-902,,1829444,2,35,39,1,F,N,Y,5,26,2000000,
LEWISVILLE,DENTON,91,5/20/1931,DFW,,OAK FARMS,*,,,,19554,E,,,0.161,0.1595,0.1625,,0.1525,"DAVIS, KENNON",,,1172191.33395335,324768.41074398,503040.255302666,,,1,19554,,,2043419,2,35,39,1,,N,Y,5,26,2000000,*
LEWISVILLE,DENTON,91,5/20/1931,DFW,,BORDEN,,,,,19554,E,,,0.1625,0.155,0.1625,,0.155,,,,1172191.33395335,324768.41074398,503040.255302666,,,1,,,,2043419,2,35,39,1,,N,Y,5,26,2000000,
LEWISVILLE,DENTON,91,5/20/1931,DFW,,OAK FARMS,,,,,19554,F,,,0.173,0.1705,0.1735,,0.1635,"DAVIS, KENNON",,,1172191.33395335,324768.41074398,503040.255302666,,,1,,,,2043419,2,35,39,1,,N,Y,5,26,2000000,
LEWISVILLE,DENTON,91,5/20/1931,DFW,,SCHEPPS,,,,,19554,E,,,0.17,0.1675,0.17,,0.166,,,,1172191.33395335,324768.41074398,503040.255302666,,,1,,,,2043419,2,35,39,1,,N,Y,5,26,2000000,
LEWISVILLE,DENTON,91,5/20/1931,DFW,,SCHEPPS,,,,,19554,F,,,0.182,0.1795,0.182,,0.178,,,,1172191.33395335,324768.41074398,503040.255302666,,,1,,,,2043419,2,35,39,1,,N,Y,5,26,2000000,
LEWISVILLE,DENTON,92,5/13/1932,DFW,,OAK FARMS,*,,,,19554,F,,,0.1655,0.1555,0.1635,,,"BEAMAN, RICK",,,1172191.33395335,324768.41074398,503040.255302666,,,1,19554,,,,2,35,39,1,,N,Y,5,27,2000000,*
LEWISVILLE,DENTON,92,5/13/1932,DFW,,BORDEN,,,,,19554,E,,,0.171,0.1574,0.1635,,,"BROOKS, TOM",,,1172191.33395335,324768.41074398,503040.255302666,,,1,,,,,2,35,39,1,,N,Y,5,27,2000000,
LEWISVILLE,DENTON,92,5/13/1932,DFW,,OAK FARMS,,,,,19554,E,,,0.1605,0.1505,0.1584,,,"BEAMAN, RICK",,,1172191.33395335,324768.41074398,503040.255302666,,,1,,,,,2,35,39,1,,N,Y,5,27,2000000,
LEWISVILLE,DENTON,92,5/13/1932,DFW,,SCHEPPS,,,,,19554,E,,,0.168,0.1575,0.162,,,"BOYLE, P (PAT)",,,1172191.33395335,324768.41074398,503040.255302666,,,1,,,,,2,35,39,1,,N,Y,5,27,2000000,
LEWISVILLE,DENTON,92,5/13/1932,DFW,,SCHEPPS,,,,,19554,F,,,0.187,0.1765,0.181,,,"BOYLE, P (PAT)",,,1172191.33395335,324768.41074398,503040.255302666,,,1,,,,,2,35,39,1,,N,Y,5,27,2000000,
LITTLE ELM,DENTON,83,8/14/1923,DFW,*,CABELL,*,,,19,943,E,,,,,0.1749,0.1849,,"DAVIS, K",,,,,63205.5199528194,56778.4800471806,,1,943,,,43439,2,126,137,1,F,N,Y,2,2,119984,*
LITTLE ELM,DENTON,83,8/14/1923,DFW,*,BORDEN,,,,,943,E,,,,,0.195,0.205,,"BENNETT, D. (DON)",,,,,63205.5199528194,56778.4800471806,,1,,,,43439,2,126,137,1,F,N,Y,2,2,119984,
LITTLE ELM,DENTON,84,8/14/1924,DFW,*,CABELL,*,,,19,943,E,,,,,0.1799,0.1899,,"DAVIS, K",,,,,63205.5199528194,56778.4800471806,,1,943,,,48296,2,126,137,1,F,N,Y,2,2,119984,*
LITTLE ELM,DENTON,84,8/14/1924,DFW,*,BORDEN,,,,,943,E,,,,,0.19,0.195,,"BENNETT, D. (DON)",,,,,63205.5199528194,56778.4800471806,,1,,,,48296,2,126,137,1,F,N,Y,2,2,119984,
LITTLE ELM,DENTON,85,8/25/1925,DFW,,CABELL,*,,,19,943,,,,,,0.17,0.18,,"GARLINGTON, D (DUB)",,,,,63205.5199528194,56778.4800471806,,1,943,061-914,1000,56396,2,126,137,1,F,N,Y,2,2,119984,*
LITTLE ELM,DENTON,86,8/10/1926,DFW,,CABELL,*,,,19,943,E,,,,,0.169,0.179,,"GARLINGTON, D (DUB)",,,,,63205.5199528194,56778.4800471806,,1,943,061-914,1286,71583,2,126,137,1,F,N,Y,2,2,119984,*
LITTLE ELM,DENTON,87,8/9/1927,DFW,,CABELL,*,,,19,943,,,,,,0.169,0.179,,"GARLINGTON, D (DUB)",,,,,63205.5199528194,56778.4800471806,,1,943,061-914,1866,95628,2,126,137,1,F,N,Y,2,3,119984,*
LITTLE ELM,DENTON,88,8/7/1928,DFW,,CABELL,*,,,19,943,,119984,YR,,0.156,0.166,0.176,,"BOYLE, P (PAT)",,,,30450.1780006795,47164.8867584864,42368.9352408341,,1,943,061-914,1720,120391,2,126,137,1,F,N,Y,2,3,119984,*
LITTLE ELM,DENTON,88,8/7/1928,DFW,,BORDEN,,,,,943,E,,,0.18,0.17,0.18,0.19,,"BENNETT, D. (DON)",,,,30450.1780006795,47164.8867584864,42368.9352408341,,1,,061-914,1720,120391,2,126,137,1,F,N,Y,2,3,119984,
LITTLE ELM,DENTON,89,7/27/1929,DFW,,CABELL,*,,,19,943,,110927,YR,0.169,0.1625,0.169,0.1775,0.1625,,,,53031.6353204096,14692.993731729,22758.2704273416,20444.1005205197,,1,943,061-914,1858,122266,2,126,137,1,F,N,Y,2,3,110927,*
LITTLE ELM,DENTON,89,7/27/1929,DFW,,BORDEN,,,,,943,E,,,0.1725,0.1625,0.1775,0.1825,,"BENNETT, D. (DON)",*,,53031.6353204096,14692.993731729,22758.2704273416,20444.1005205197,,1,,061-914,1858,122266,2,126,137,1,F,N,Y,2,3,110927,
LITTLE ELM,DENTON,90,8/5/1930,DFW,,SCHEPPS,*,,,,943,E,105325,YR,,0.153,0.155,0.163,,"DAVIS, K",*,,,26729.938974543,41402.5344865781,37192.5265388789,,1,943,061-914,,131537,2,126,137,1,Q,N,Y,2,3,105325,*
LITTLE ELM,DENTON,90,8/5/1930,DFW,,BORDEN,,,,,943,E,,,,0.1625,0.1625,0.17,,"BENNETT, D. (DON)",,,,26729.938974543,41402.5344865781,37192.5265388789,,1,,061-914,,131537,2,126,137,1,Q,N,Y,2,3,105325,
LITTLE ELM,DENTON,90,8/5/1930,DFW,,CABELL,,,,19,943,E,,,,0.155,0.156,0.1625,,,*,,,26729.938974543,41402.5344865781,37192.5265388789,,1,,061-914,,131537,2,126,137,1,Q,N,Y,2,3,105325,
PILOT POINT,DENTON,82,7/9/1922,DFW,,SCHEPPS,,,,,864,E,,,,,0.175,0.185,,,,,,,,,,,864,,,95587,2,58,65,1,X,Y,Y,,3,,
PILOT POINT,DENTON,88,2/13/1929,DFW,,BORDEN,*,,,,864,,,,0.1815,,0.1815,0.1915,,,,,22511.1931514067,,9660.5699274875,8678.2369211057,,1,864,061-903,1680,114147,2,58,65,1,F,Y,Y,,3,40850,*
PILOT POINT,DENTON,89,7/23/1929,DFW,,BORDEN,*,,,17,864,E,81700,YR,0.1725,,0.1725,0.1825,,"BENNETT, D. (DON)",,,45022.3863028135,,19321.1398549751,17356.4738422115,,1,864,061-903,1642,123279,2,58,65,1,F,Y,Y,,3,81700,*
PILOT POINT,DENTON,89,7/23/1929,DFW,,CABELL,,,,,864,,,,0.175,0.165,0.174,0.181,0.163,"BOYLE, P (PAT)",*,,45022.3863028135,,19321.1398549751,17356.4738422115,,1,,061-903,1642,123279,2,58,65,1,F,Y,Y,,3,81700,
PILOT POINT,DENTON,90,7/16/1930,DFW,,BORDEN,*,,,17,864,E,70700,YR,0.165,,0.175,0.185,,"BENNETT, D. (DON)",,,38960.6207051274,,16719.7623959209,15019.6168989517,,1,864,061-903,,112261,2,58,65,1,F,Y,Y,,3,70700,*
PILOT POINT,DENTON,90,7/16/1930,DFW,,CABELL,,,,,864,E,,,0.18,0.17,0.18,0.1875,,"BOYLE, P (PAT)",,,38960.6207051274,,16719.7623959209,15019.6168989517,,1,,061-903,,112261,2,58,65,1,F,Y,Y,,3,70700,
SANGER,DENTON,80,6/8/1920,DFW,,SCHEPPS,*,,,29,1468,,,,,,0.163,0.178,,,,,,,87577.6577890071,78672.3422109929,,1,1468,,,121288,2,46,51,1,F,Y,Y,5,3,166250,*
SANGER,DENTON,80,6/8/1920,DFW,,BORDEN,,,,,1468,,,,,,0.1695,0.185,,,,,,,87577.6577890071,78672.3422109929,,1,,,,121288,2,46,51,1,F,Y,Y,5,3,166250,
SANGER,DENTON,81,7/14/1921,DFW,*,BORDEN,,,,,1468,,,,,,,,,,,,,,,,,,,,,106960,2,46,51,1,X,Y,Y,5,3,,
SANGER,DENTON,81,7/14/1921,DFW,*,SCHEPPS,,,,,1468,,,,,,,,,,,,,,,,,,,,,106960,2,46,51,1,X,Y,Y,5,3,,
SANGER,DENTON,82,8/4/1922,DFW,*,SCHEPPS,*,,,29,1468,E,,,0.172,0.162,0.172,0.182,,"GORMAN, J (JACK F)",,,79480.2831773879,22020.8804700384,34108.5800440429,30640.2563085309,,1,1468,,,104882,2,46,51,1,F,Y,Y,5,3,166250,*
SANGER,DENTON,83,8/7/1923,DFW,,SCHEPPS,*,,,29,1468,E,,,0.165,0.155,0.165,0.175,,"GORMAN, J (JACK F)",,,79480.2831773879,22020.8804700384,34108.5800440429,30640.2563085309,,1,1468,,,111802,2,46,51,1,F,Y,Y,5,3,166250,*
SANGER,DENTON,83,8/7/1923,DFW,,BORDEN,,,,,1468,E,,,,0.165,0.175,0.185,,"BENNETT, D. (DON)",,,79480.2831773879,22020.8804700384,34108.5800440429,30640.2563085309,,1,,,,111802,2,46,51,1,F,Y,Y,5,3,166250,
SANGER,DENTON,83,8/7/1923,DFW,,VANDERVOORT,,,,,1468,E,,,0.168,0.158,0.168,0.178,,"CANNON, B. (BOB)",,,79480.2831773879,22020.8804700384,34108.5800440429,30640.2563085309,,1,,,,111802,2,46,51,1,F,Y,Y,5,3,166250,
SANGER,DENTON,84,7/4/1924,DFW,*,SCHEPPS,*,,,29,1468,,,,,,,,,,,,,,,,,1,1468,,,122152,2,46,51,1,X,Y,Y,5,3,166250,*
SANGER,DENTON,85,8/11/1925,DFW,,SCHEPPS,*,,,29,1468,F,166250,YR,0.16,0.15,0.16,0.17,,"GORMAN, J (JACK F)",,,79480.2831773879,22020.8804700384,34108.5800440429,30640.2563085309,,1,1468,061-908,2612,113684,2,46,51,1,F,Y,Y,5,3,166250,*
SANGER,DENTON,86,7/16/1926,DFW,,SCHEPPS,*,,,29,1468,F,173250,YR,0.1695,0.1595,0.1695,0.1795,,"GORMAN, J (JACK F)",,,82826.8214164358,22948.0754371979,35544.7307827394,31930.3723636269,,1,1468,061-908,2586,120509,2,46,51,1,F,Y,Y,5,3,173250,*
SANGER,DENTON,87,8/10/1927,DFW,,VANDERVOORT,*,,,29,1468,E,169750,YR,0.172,0.162,0.172,0.182,,"CANNON, B. (BOB)",,,81153.5522969118,22484.4779536182,34826.6554133911,31285.3143360789,,1,1468,161-908,2586,119890,2,46,51,1,F,Y,Y,5,4,169750,*
SANGER,DENTON,87,8/10/1927,DFW,,BORDEN,,,,,1468,E,,,0.1725,0.1625,0.1725,0.1825,,"BENNETT, D. (DON)",,,81153.5522969118,22484.4779536182,34826.6554133911,31285.3143360789,,1,,161-908,2586,119890,2,46,51,1,F,Y,Y,5,4,169750,
SANGER,DENTON,88,8/7/1928,DFW,,VANDERVOORT,*,,,29,1468,,169750,YR,0.164,0.154,0.164,0.174,,"CANNON, B. (BOB)",,,81153.5522969118,22484.4779536182,34826.6554133911,31285.3143360789,,1,1468,061-908,2586,120800,2,46,51,1,F,Y,Y,5,4,169750,*
SANGER,DENTON,88,8/7/1928,DFW,,SCHEPPS,,,,,1468,,,,0.1695,0.1595,0.1695,0.1795,,"GORMAN, J (JACK F)",,,81153.5522969118,22484.4779536182,34826.6554133911,31285.3143360789,,1,,061-908,2586,120800,2,46,51,1,F,Y,Y,5,4,169750,
SANGER,DENTON,89,7/17/1929,DFW,,VANDERVOORT,*,,,29,1468,,176750,YR,0.168,0.158,0.168,0.178,,"CANNON, B. (BOB)",,,84500.0905359597,23411.6729207777,36262.8061520877,32575.4303911749,,1,1468,061-908,2586,130281,2,46,51,1,F,Y,Y,5,4,176750,*
SANGER,DENTON,89,7/17/1929,DFW,,SCHEPPS,,,,,1468,,,,0.1695,0.1595,0.1695,0.1795,,"GORMAN, J (JACK F)",,,84500.0905359597,23411.6729207777,36262.8061520877,32575.4303911749,,1,,061-908,2586,130281,2,46,51,1,F,Y,Y,5,4,176750,
SANGER,DENTON,90,7/16/1930,DFW,,VANDERVOORT,*,,,29,1468,E,175000,YR,0.173,0.169,0.173,0.183,,"POUGH, R",,,83663.4559761977,23179.8741789878,35903.7684674135,32252.9013774009,,1,1468,061-908,,144947,2,46,51,1,F,Y,Y,3,4,175000,*
ENNIS,ELLIS,67,8/9/1907,DFW,,BORDEN,*,,,,4007,,,,,,0.0825,0.085,,,,,,,261717.862711025,235105.137288975,,1,4007,,,,1,58,68,1,X,,,5,6,496823,*
ENNIS,ELLIS,68,8/11/1908,DFW,,BORDEN,*,,,,4007,,,,,,0.09,0.09,,,,,,,261717.862711025,235105.137288975,,1,4007,,,,1,58,68,1,X,,,5,6,496823,*
ENNIS,ELLIS,69,8/13/1909,DFW,,BORDEN,*,,,,4007,,,,,,0.0975,0.0975,,,,,,,261717.862711025,235105.137288975,,1,4007,,,,1,58,68,1,X,,,5,6,496823,*
ENNIS,ELLIS,69,8/13/1909,DFW,,SCHEPPS,,,,,4007,,,,,,0.0975,0.0975,,,,,,,261717.862711025,235105.137288975,,1,,,,,1,58,68,1,X,,,5,6,496823,
ENNIS,ELLIS,70,7/8/1910,DFW,,BORDEN,*,,,,4007,,,,,,0.07252,0.07252,,,,,,,261717.862711025,235105.137288975,,1,4007,,,,1,58,68,1,X,,,5,6,496823,*
ENNIS,ELLIS,72,8/7/1912,DFW,,BORDEN,*,,,,4007,,,,,,,,,,,,,,,,,1,4007,,,,1,58,68,1,X,,,5,6,496823,*
ENNIS,ELLIS,73,7/11/1913,DFW,,BORDEN,*,,,,4007,,,,,,0.1075,0.1075,,,,,,,261717.862711025,235105.137288975,,1,4007,,,,1,58,68,1,X,,,5,6,496823,*
ENNIS,ELLIS,73,7/11/1913,DFW,,SCHEPPS,,,,,4007,,,,,,0.1075,0.1075,,,,,,,261717.862711025,235105.137288975,,1,,,,,1,58,68,1,X,,,5,6,496823,
ENNIS,ELLIS,74,7/10/1914,DFW,,BORDEN,*,,,,4007,,,,,,,,,,,,,,,,,1,4007,,,,1,58,68,1,X,,,5,6,496823,*
ENNIS,ELLIS,78,6/7/1918,DFW,,OAK FARMS,*,,,,4007,F,,,,,0.152,0.152,,,,,,,261717.862711025,235105.137288975,,1,4007,,,,1,58,68,1,F,,,5,6,496823,*
ENNIS,ELLIS,78,6/7/1918,DFW,,SCHEPPS,,,,,4007,,,,,,0.19,0.21,,,,,,,261717.862711025,235105.137288975,,1,,,,,1,58,68,1,F,,,5,6,496823,
ENNIS,ELLIS,79,6/13/1919,DFW,,OAK FARMS,*,,,,4007,,,,,,0.165,0.165,,,,,,,261717.862711025,235105.137288975,,1,4007,,,,1,58,68,1,F,,,5,6,496823,*
ENNIS,ELLIS,79,6/13/1919,DFW,,BORDEN,,,,,4007,E,,,,,0.2025,0.2275,,,,,,,261717.862711025,235105.137288975,,1,,,,,1,58,68,1,F,,,5,6,496823,
ENNIS,ELLIS,79,6/13/1919,DFW,,SCHEPPS,,,,,4007,,,,,,0.1522,0.1673,,,,,,,261717.862711025,235105.137288975,,1,,,,,1,58,68,1,F,,,5,6,496823,
ENNIS,ELLIS,80,6/5/1920,DFW,,OAK FARMS,*,,,,4007,,,,,0.1645,0.1695,0.1695,,,,,,126086.384724893,195297.710811537,175438.904463569,,1,4007,,,349227,1,58,68,1,F,,,5,6,496823,*
ENNIS,ELLIS,80,6/5/1920,DFW,,BORDEN,,,,,4007,E,,,,0.1644,0.1694,0.1848,,,,,,126086.384724893,195297.710811537,175438.904463569,,1,,,,349227,1,58,68,1,F,,,5,6,496823,
ENNIS,ELLIS,80,6/5/1920,DFW,,SCHEPPS,,,,,4007,E,,,,0.1775,0.18,0.19,,,,,,126086.384724893,195297.710811537,175438.904463569,,1,,,,349227,1,58,68,1,F,,,5,6,496823,
ENNIS,ELLIS,81,7/9/1921,DFW,,OAK FARMS,*,,,,4007,,,,,0.165,0.1725,0.18,,,,,,126086.384724893,195297.710811537,175438.904463569,,1,4007,,,355290,1,58,68,1,F,,,5,6,496823,*
ENNIS,ELLIS,81,7/9/1921,DFW,,BORDEN,,,,,4007,,,,,0.1725,0.175,0.1925,,,,,,126086.384724893,195297.710811537,175438.904463569,,1,,,,355290,1,58,68,1,F,,,5,6,496823,
ENNIS,ELLIS,81,7/9/1921,DFW,,SCHEPPS,,,,,4007,E,,,,0.18,0.1825,0.1975,,,,,,126086.384724893,195297.710811537,175438.904463569,,1,,,,355290,1,58,68,1,F,,,5,6,496823,
ENNIS,ELLIS,82,6/7/1922,DFW,,OAK FARMS,*,,,,4007,E,,,,0.168,0.1775,0.1845,,,,,,126086.384724893,195297.710811537,175438.904463569,,1,4007,,,375143,1,58,68,1,F,,,5,6,496823,*
ENNIS,ELLIS,82,6/7/1922,DFW,,BORDEN,,,,,4007,,,,,0.1845,0.1895,0.1995,,,,,,126086.384724893,195297.710811537,175438.904463569,,1,,,,375143,1,58,68,1,F,,,5,6,496823,
ENNIS,ELLIS,82,6/7/1922,DFW,,SCHEPPS,,,,,4007,E,,,,0.175,0.18,0.195,,,*,,,126086.384724893,195297.710811537,175438.904463569,,1,,,,375143,1,58,68,1,F,,,5,6,496823,
ENNIS,ELLIS,83,6/9/1923,DFW,,OAK FARMS,*,,,,4007,,,,,0.152,0.16,0.165,,,,,,126086.384724893,195297.710811537,175438.904463569,,1,4007,,,393326,1,58,68,1,Q,,,5,6,496823,*
ENNIS,ELLIS,83,6/9/1923,DFW,,BORDEN,,,,,4007,E,,,,0.1845,0.1895,0.1995,,,*,,,126086.384724893,195297.710811537,175438.904463569,,1,,,,393326,1,58,68,1,Q,,,5,6,496823,
ENNIS,ELLIS,83,6/9/1923,DFW,,FOREMOST,,,,,4007,,,,,0.157,0.167,0.164,,,,,,126086.384724893,195297.710811537,175438.904463569,,1,,,,393326,1,58,68,1,Q,,,5,6,496823,
ENNIS,ELLIS,83,6/9/1923,DFW,,SCHEPPS,,,,,4007,,,,,0.167,0.177,0.187,,,*,,,126086.384724893,195297.710811537,175438.904463569,,1,,,,393326,1,58,68,1,Q,,,5,6,496823,
ENNIS,ELLIS,84,6/6/1924,DFW,,OAK FARMS,*,,,,4007,F,496823,YR,,0.15,0.158,0.168,,,,,,126086.384724893,195297.710811537,175438.904463569,,1,4007,,,388196,1,58,68,1,Q,,,5,6,496823,*
ENNIS,ELLIS,84,6/6/1924,DFW,,BORDEN,,,,,4007,F,,,,0.1485,0.1595,0.1695,,,,,,126086.384724893,195297.710811537,175438.904463569,,1,,,,388196,1,58,68,1,Q,,,5,6,496823,
ENNIS,ELLIS,84,6/6/1924,DFW,,FOREMOST,,,,,4007,F,,,,0.1625,0.1725,0.1825,,,,,,126086.384724893,195297.710811537,175438.904463569,,1,,,,388196,1,58,68,1,Q,,,5,6,496823,
ENNIS,ELLIS,84,6/6/1924,DFW,,SCHEPPS,,,,,4007,F,,,,0.2,0.21,0.23,,,,,,126086.384724893,195297.710811537,175438.904463569,,1,,,,388196,1,58,68,1,Q,,,5,6,496823,
ENNIS,ELLIS,85,6/10/1925,DFW,,OAK FARMS,*,,,,4007,,487082,YR,,0.148,0.156,0.167,,,,,,123614.261909312,191468.590579553,171999.147511134,,1,4007,070-903,7512,426830,1,58,68,1,Q,,,5,6,487082,*
ENNIS,ELLIS,85,6/10/1925,DFW,,BORDEN,,,,,4007,,,,,0.1605,0.1705,0.1805,,,,,,123614.261909312,191468.590579553,171999.147511134,,1,,070-903,7512,426830,1,58,68,1,Q,,,5,6,487082,
ENNIS,ELLIS,85,6/10/1925,DFW,,FOREMOST,,,,,4007,,,,,0.165,0.173,0.173,,,,,,123614.261909312,191468.590579553,171999.147511134,,1,,070-903,7512,426830,1,58,68,1,Q,,,5,6,487082,
ENNIS,ELLIS,85,6/10/1925,DFW,,SCHEPPS,,,,,4007,,,,,0.1625,0.1725,0.1825,,,,,,123614.261909312,191468.590579553,171999.147511134,,1,,070-903,7512,426830,1,58,68,1,Q,,,5,6,487082,
ENNIS,ELLIS,86,6/9/1926,DFW,,OAK FARMS,*,,,,4007,,525133,YR,,0.155,0.162,0.172,,,,,,133271.047173213,206426.177474866,185435.775351921,,1,4007,070-903,7518,462901,1,58,68,1,F,,,5,6,525133,*
ENNIS,ELLIS,86,6/9/1926,DFW,,BORDEN,,,,,4007,,,,,0.1605,0.1705,0.1805,,,,,,133271.047173213,206426.177474866,185435.775351921,,1,,070-903,7518,462901,1,58,68,1,F,,,5,6,525133,
ENNIS,ELLIS,86,6/9/1926,DFW,,SCHEPPS,,,,,4007,,,,,0.1655,0.1735,0.185,,,,,,133271.047173213,206426.177474866,185435.775351921,,1,,070-903,7518,462901,1,58,68,1,F,,,5,6,525133,
ENNIS,ELLIS,87,6/8/1927,DFW,,OAK FARMS,*,,,,4007,,515593,YR,,0.15,0.159,0.169,,,,,,130849.93520723,202676.068963098,182066.995829672,,1,4007,070-903,7622,452909,1,58,68,1,F,,,5,6,515593,*
ENNIS,ELLIS,87,6/8/1927,DFW,,BORDEN,,,,,4007,,,,,0.171,0.171,0.181,,,,,,130849.93520723,202676.068963098,182066.995829672,,1,,070-903,7622,452909,1,58,68,1,F,,,5,6,515593,
ENNIS,ELLIS,87,6/8/1927,DFW,,SCHEPPS,,,,,4007,,,,,0.165,0.1755,0.1845,,,,,,130849.93520723,202676.068963098,182066.995829672,,1,,070-903,7622,452909,1,58,68,1,F,,,5,6,515593,
ENNIS,ELLIS,88,6/6/1928,DFW,,OAK FARMS,*,,,,4007,F,505633,YR,0.1625,0.15,0.1625,0.1725,,,,,241731.45277493,66974.3389756808,103737.88663705,93189.3216123392,,1,4007,070-903,7682,484915,1,58,68,1,F,,,5,6,505633,*
ENNIS,ELLIS,88,6/6/1928,DFW,,BORDEN,,,,,4007,F,,,0.17,0.16,0.17,0.18,,,,,241731.45277493,66974.3389756808,103737.88663705,93189.3216123392,,1,,070-903,7682,484915,1,58,68,1,F,,,5,6,505633,
